#offerId;monthlyFee;newContractsForMonth;sameContractsForMonth;CancelledContractsForMonth
5937;22,12;45;5;19
5938;24,69;59;142;12
5939;37,87;78;108;23
5940;37,39;51;10;21
5941;38,16;70;141;10
5942;14,97;41;123;39
5943;25,54;51;16;36
5944;24,42;89;78;8
5945;17,79;97;159;26
5946;17,85;21;56;17
5947;16,29;66;135;33
5948;14,16;37;139;0
5949;17,16;93;28;18
5950;35,48;10;23;41
5951;34,4;97;177;31
5952;15,58;80;39;0
5953;11,65;77;145;11
5954;37,33;40;107;47
5955;37,01;96;141;45
5956;31,65;21;34;33
5957;19,71;61;114;22
5958;11,31;75;84;30
5959;24,73;57;1;50
5960;35,36;44;139;34
5961;19,1;44;131;37
5962;31,64;67;69;26
5963;29,5;77;167;2
5964;30,86;11;158;42
5965;15,9;77;77;44
5966;26,6;79;155;46
5967;30,21;53;154;18
5968;37,29;49;3;23
5969;26,56;99;96;49
5970;10,4;69;103;11
5971;29,95;90;139;16
5972;23,5;0;51;32
5973;33,87;19;117;40
5974;39,34;81;137;42
5975;10,16;42;80;44
5976;36,72;24;43;32
5977;39,33;43;116;36
5978;20,6;50;173;32
5979;28,28;3;10;13
5980;33,58;7;130;25
5981;20,09;76;131;28
5982;16,57;35;58;22
5983;20,82;84;139;5
5984;24,69;7;194;0
5985;29,8;37;155;46
5986;15,9;97;197;24
5987;12,52;21;48;10
5988;36,32;16;117;2
5989;14,87;25;171;20
5990;38,66;59;155;18
5991;32,46;64;14;30
5992;30,18;91;14;18
5993;39,33;12;178;1
5994;39,23;61;29;24
5995;24,84;11;136;50
5996;14,25;82;61;50
5997;30,8;37;169;16
5998;13,24;89;32;35
5999;27,52;29;158;4
6000;25,76;94;20;7
6001;29,85;85;77;20
6002;26,22;9;52;48
6003;29,9;70;31;42
6004;13,62;20;98;6
6005;27,78;2;31;33
6006;11,29;71;170;6
6007;21,63;30;12;38
6008;34,95;97;125;41
6009;13,69;30;140;34
6010;10,01;97;4;12
6011;22,54;25;195;5
6012;28,32;94;60;42
6013;28,69;40;43;30
6014;33,36;33;107;4
6015;34,31;76;188;18
6016;17,59;62;198;4
6017;25,25;46;37;39
6018;31,71;100;1;36
6019;36,14;24;107;34
6020;35,41;9;141;10
6021;34,87;82;31;12
6022;10,77;68;28;43
6023;28,92;0;193;12
6024;24,37;11;54;26
6025;11,27;76;171;1
6026;11,69;20;115;7
6027;39,95;12;26;34
6028;19,82;70;39;50
6029;37,96;9;34;33
6030;23,61;26;111;23
6031;38,3;28;68;15
6032;35,71;11;72;34
6033;33,75;44;121;25
6034;14,75;39;138;32
6035;22,51;87;15;48
6036;21,57;34;116;44
6037;23,2;54;8;8
6038;26,28;75;121;44
6039;25,94;70;45;14
6040;14,67;33;140;34
6041;19,5;71;42;46
6042;14,9;39;0;13
6043;18,16;75;82;7
6044;15,85;85;137;34
6045;30,01;69;116;16
6046;30,04;65;194;17
6047;31,11;38;178;4
6048;10,33;95;86;37
6049;29,24;6;165;22
6050;29,59;66;176;0
6051;31,9;80;34;38
6052;13,2;27;107;30
6053;28,76;13;62;15
6054;20,09;92;59;24
6055;37,72;91;80;6
6056;12,69;34;186;23
6057;36,61;90;82;32
6058;32,98;10;1;11
6059;30,1;17;121;3
6060;12,23;42;140;13
6061;30,99;79;42;50
6062;31,95;20;56;45
6063;13,95;90;192;48
6064;27,1;12;18;1
6065;39,46;57;57;12
6066;18,27;43;188;43
6067;10;24;161;16
6068;37,3;61;0;50
6069;30,62;23;79;49
6070;33,63;39;10;46
6071;28,67;89;114;24
6072;31,85;21;55;29
6073;15,8;45;135;8
6074;31,96;0;138;2
6075;14,16;68;89;20
6076;26,18;18;155;41
6077;32,88;58;22;0
6078;28,59;15;130;2
6079;35,49;71;158;42
6080;19,04;42;132;24
6081;22,03;0;189;22
6082;38,96;90;132;28
6083;13,5;61;156;45
6084;11,97;39;192;31
6085;29,42;75;38;3
6086;34,97;98;115;1
6087;33,72;57;16;4
6088;18,35;67;47;33
6089;20,13;18;57;30
6090;21,97;95;97;7
6091;26,91;43;123;26
6092;25,83;2;8;24
6093;10,29;91;27;49
6094;39,01;35;125;44
6095;18,42;30;141;21
6096;20,43;98;4;40
6097;11,3;90;72;8
6098;10,96;7;169;17
6099;20,38;84;150;33
6100;38,67;74;84;8
6101;37,77;49;198;44
6102;21,1;14;181;36
6103;19,06;26;103;19
6104;25,46;90;104;45
6105;39,72;86;83;15
6106;38,77;73;122;3
6107;20,63;75;161;28
6108;19,07;76;61;9
6109;35,66;84;14;20
6110;19,39;49;135;0
6111;19,92;81;150;24
6112;31,9;83;192;17
6113;28,05;18;108;36
6114;25,61;3;160;21
6115;38,27;59;163;23
6116;22,95;95;122;40
6117;19,14;22;36;47
6118;11,78;9;65;18
6119;19,84;10;66;29
6120;32,17;21;125;40
6121;12,37;45;143;7
6122;16,83;74;199;37
6123;13,07;79;3;48
6124;11,55;83;6;37
6125;30,71;68;96;50
6126;10,25;52;55;14
6127;11,8;72;138;11
6128;16,12;54;94;44
6129;10,48;1;111;38
6130;22,04;53;128;44
6131;35,82;33;71;6
6132;11,05;12;199;48
6133;14,28;57;132;22
6134;15,89;44;48;19
6135;16,3;68;124;50
6136;22,96;71;166;20
6137;12,16;52;166;26
6138;35,08;29;153;2
6139;18,79;72;107;27
6140;20,43;43;62;32
6141;30,66;86;87;18
6142;22,53;11;10;15
6143;14,75;100;52;47
6144;30,22;86;96;37
6145;15,45;69;93;29
6146;19,59;87;17;49
6147;18,46;94;75;42
6148;33,29;65;148;9
6149;27,82;24;103;12
6150;19,27;38;114;5
6151;19,76;68;144;50
6152;34,56;85;156;40
6153;25,44;26;46;8
6154;36,71;41;40;26
6155;33,37;81;110;24
6156;36,7;58;82;1
6157;32,14;45;7;29
6158;25,67;58;163;16
6159;27,42;28;198;11
6160;16,93;85;124;20
6161;36,02;64;80;12
6162;34,49;15;57;30
6163;14,01;23;37;42
6164;10,97;37;31;13
6165;26,46;94;27;20
6166;27,38;14;98;19
6167;10,16;35;3;48
6168;21,87;53;109;3
6169;26,29;18;24;36
6170;15,98;6;190;2
6171;27,66;15;198;27
6172;35,56;2;67;25
6173;34,48;62;162;50
6174;36,55;79;2;15
6175;21,72;46;59;35
6176;22,16;23;178;17
6177;21,35;91;55;11
6178;35,55;73;133;10
6179;31,72;72;162;28
6180;13,66;90;50;46
6181;11,89;71;88;25
6182;16,85;54;127;12
6183;12,7;82;114;22
6184;33,41;61;0;8
6185;31,53;46;143;40
6186;13,2;15;73;8
6187;36,09;5;195;10
6188;35,87;11;136;13
6189;30,94;72;73;20
6190;20,99;26;139;35
6191;27,99;90;154;27
6192;30,05;77;133;2
6193;12,06;15;51;40
6194;15,96;48;109;3
6195;17,2;31;15;18
6196;26,37;68;135;30
6197;21,03;52;76;22
6198;13,06;17;120;15
6199;17,01;80;29;3
6200;27,43;20;134;18
6201;27,87;71;60;31
6202;14;49;139;36
6203;18,41;27;139;38
6204;33,46;75;158;42
6205;33,1;94;179;47
6206;15,88;4;115;0
6207;29,72;20;66;29
6208;19,3;62;67;4
6209;15,66;42;3;1
6210;18,2;40;188;20
6211;10;72;121;21
6212;35,12;23;105;28
6213;15,36;83;59;19
6214;35,93;63;101;40
6215;12,51;24;69;43
6216;23,28;57;75;33
6217;28,45;83;190;28
6218;22,46;53;60;49
6219;11,52;16;5;5
6220;27,36;55;107;35
6221;35,4;39;20;34
6222;28,13;3;197;26
6223;35,82;78;161;9
6224;36,08;80;58;18
6225;26,78;61;157;15
6226;21,49;78;13;39
6227;38,2;3;30;36
6228;15,72;24;17;0
6229;13,74;66;77;14
6230;30,38;12;118;6
6231;25,85;33;126;5
6232;15,05;7;70;16
6233;17,91;97;185;39
6234;28,26;93;62;0
6235;17,85;55;199;45
6236;19,6;3;99;26
6237;29,15;6;45;1
6238;26,01;95;174;34
6239;28,39;0;162;19
6240;33,56;76;109;25
6241;23,7;94;12;11
6242;14,01;20;77;44
6243;38,85;33;163;41
6244;21,02;4;117;15
6245;32,7;55;151;36
6246;28,01;90;42;39
6247;26,74;100;188;37
6248;12,06;64;84;38
6249;11,99;71;51;18
6250;13,96;21;141;47
6251;32,72;42;191;10
6252;34,48;74;47;26
6253;16,74;95;93;48
6254;24,19;1;116;49
6255;29,01;96;30;41
6256;37,13;28;42;14
6257;36,93;65;30;4
6258;11,42;67;16;2
6259;18,94;34;52;27
6260;28,1;50;175;21
6261;18,55;71;94;50
6262;15,71;52;116;32
6263;21,03;36;31;15
6264;27,9;91;188;41
6265;32,18;38;165;27
6266;31,13;53;127;23
6267;12,02;94;107;21
6268;12,23;81;174;35
6269;10,42;27;153;3
6270;39,1;35;59;37
6271;13,33;17;49;8
6272;10,92;73;131;49
6273;22,84;49;88;46
6274;14,25;37;62;35
6275;11,33;5;165;12
6276;17,53;69;72;4
6277;24,16;68;160;3
6278;21,64;8;55;46
6279;15,79;60;85;18
6280;25,2;9;119;27
6281;16,64;18;107;7
6282;13,09;1;121;43
6283;17,56;97;77;41
6284;17,42;96;122;47
6285;13,84;41;32;8
6286;16,13;12;177;21
6287;13,97;86;154;37
6288;26,41;42;178;31
6289;30,25;29;102;26
6290;17,55;27;169;27
6291;39,09;17;58;15
6292;16,83;64;161;43
6293;31,06;49;191;31
6294;30,57;61;151;3
6295;23,16;45;30;16
6296;20,68;5;104;11
6297;22,83;27;11;17
6298;26,75;74;147;5
6299;34,6;69;120;12
6300;11,05;15;97;18
6301;28,33;31;125;29
6302;17,02;43;176;13
6303;35,81;17;169;15
6304;24,83;0;126;41
6305;34,43;22;126;2
6306;24,14;35;27;24
6307;35,86;40;142;6
6308;27,06;8;31;6
6309;14,11;96;147;45
6310;26,43;72;82;46
6311;29,09;8;115;16
6312;18,24;39;74;39
6313;34,72;76;53;16
6314;36,54;26;18;38
6315;18,96;54;133;12
6316;10,61;11;115;41
6317;14,2;86;27;44
6318;29,3;43;2;1
6319;30,59;67;158;50
6320;20,32;89;169;26
6321;34,37;19;75;25
6322;17,8;54;12;31
6323;13,75;78;45;5
6324;31,18;73;43;16
6325;37,92;93;182;23
6326;15,68;27;34;28
6327;29,9;56;184;36
6328;32,11;88;20;43
6329;18,33;48;103;44
6330;13,52;81;21;13
6331;34,87;1;33;40
6332;30,91;94;90;25
6333;28,03;10;157;27
6334;17,18;22;76;16
6335;28,32;29;37;16
6336;10,05;37;32;11
6337;34,84;48;90;27
6338;38,77;46;191;44
6339;36,27;24;6;35
6340;10,1;46;172;1
6341;16,29;30;198;30
6342;31,45;38;26;45
6343;15,53;35;141;41
6344;24,13;40;167;31
6345;16,7;39;198;48
6346;23,78;42;87;21
6347;27,53;29;150;10
6348;39,81;67;100;6
6349;22,75;99;124;0
6350;33,42;65;142;6
6351;34,66;35;130;16
6352;11,08;6;100;35
6353;22,17;89;133;32
6354;11,75;19;107;24
6355;16,89;68;164;11
6356;21,32;28;200;41
6357;25,69;89;77;18
6358;32,74;24;72;46
6359;18,86;18;60;49
6360;28,78;32;191;45
6361;35,23;22;196;16
6362;11,25;95;120;40
6363;20,43;29;134;48
6364;39,21;89;90;21
6365;36,32;79;44;1
6366;23,66;79;153;8
6367;28,45;75;124;32
6368;17,45;28;141;43
6369;37,47;60;36;9
6370;17,03;17;111;22
6371;17,65;36;95;19
6372;21,69;13;123;8
6373;30,76;99;146;14
6374;31,43;33;185;45
6375;27,24;50;128;16
6376;35,56;98;28;9
6377;33,91;42;109;31
6378;35,98;60;38;37
6379;36,4;71;87;43
6380;10,19;76;69;50
6381;20,85;91;35;5
6382;20,09;82;157;8
6383;15,61;90;132;11
6384;35,7;32;34;45
6385;21,17;49;87;7
6386;27,71;51;122;15
6387;21,72;76;175;14
6388;34,73;57;120;21
6389;30,77;22;180;18
6390;31,62;4;183;31
6391;27,21;14;88;31
6392;37,84;65;181;20
6393;16,58;97;169;23
6394;10,7;58;88;16
6395;15,86;27;1;2
6396;39,57;63;183;19
6397;31,69;27;27;40
6398;15,58;51;184;47
6399;11,38;39;168;15
6400;21,77;17;21;40
6401;16,3;84;65;21
6402;36,71;86;107;36
6403;28,31;79;4;18
6404;35,71;20;197;25
6405;21,9;90;183;16
6406;32,59;5;163;0
6407;14,93;35;128;22
6408;36,89;3;57;49
6409;17,69;89;176;27
6410;16,64;36;151;45
6411;31,08;8;136;20
6412;10;99;150;33
6413;32,06;0;113;27
6414;23,47;25;76;35
6415;11,58;99;115;6
6416;14,48;69;28;41
6417;13,14;14;175;34
6418;32,54;19;54;23
6419;11,3;19;67;38
6420;38,35;61;159;6
6421;39,79;52;142;13
6422;10,02;27;9;47
6423;39,17;81;0;16
6424;22,78;94;155;48
6425;39,54;12;84;7
6426;34,34;59;30;44
6427;34,03;79;126;27
6428;21,97;32;95;49
6429;27,1;14;85;22
6430;16,59;62;189;34
6431;36,34;63;176;25
6432;32,99;35;35;48
6433;17,4;22;54;49
6434;16,46;98;135;44
6435;25,04;58;51;0
6436;38,43;91;3;16
6437;37,63;46;145;29
6438;18,78;43;152;2
6439;32,68;14;68;14
6440;21,73;10;133;4
6441;27,97;82;102;2
6442;35,11;68;199;15
6443;34,28;7;142;28
6444;23,11;70;65;24
6445;19,19;66;184;49
6446;32,14;17;30;4
6447;15,93;49;172;11
6448;35,2;43;66;2
6449;10,63;59;10;15
6450;35,56;97;36;40
6451;12,17;96;79;46
6452;23,88;30;21;46
6453;12,43;61;139;25
6454;13,85;46;146;15
6455;35,02;65;60;12
6456;27,43;45;139;11
6457;34,72;7;80;36
6458;27,03;51;91;3
6459;22,9;63;89;27
6460;35,06;28;67;47
6461;10,54;100;120;25
6462;29,5;13;57;18
6463;13,95;98;161;2
6464;35,76;98;139;20
6465;14,28;50;20;28
6466;31,25;16;149;15
6467;30,04;56;121;21
6468;18,47;78;11;31
6469;16,14;78;178;2
6470;12,54;6;100;9
6471;32,1;53;182;24
6472;34,5;28;74;10
6473;29,23;37;55;13
6474;28,38;66;155;44
6475;11,69;73;105;13
6476;26,83;99;10;26
6477;10,87;46;40;3
6478;27,51;90;110;8
6479;14,06;8;125;26
6480;31,26;17;10;40
6481;10,79;79;163;45
6482;25,34;71;13;36
6483;33,9;79;2;25
6484;24,72;54;133;1
6485;27,34;59;126;0
6486;10,37;96;8;36
6487;29,62;70;105;0
6488;12,01;79;37;26
6489;25,56;72;59;25
6490;20,42;14;190;2
6491;31,69;71;151;11
6492;38,21;13;14;20
6493;15,32;72;171;1
6494;13,77;81;115;40
6495;26,29;48;199;17
6496;18,55;56;172;5
6497;16,42;9;39;1
6498;37,51;13;189;16
6499;37,68;90;140;17
6500;24,24;43;112;20
6501;17,48;34;94;26
6502;21,49;92;21;32
6503;10,4;70;183;10
6504;21,22;32;41;49
6505;15,96;32;156;27
6506;22,15;6;129;21
6507;35,4;22;183;18
6508;36,46;25;17;10
6509;29,35;78;15;3
6510;14,06;21;7;48
6511;13,53;34;54;4
6512;14,65;53;189;9
6513;22,72;75;115;39
6514;33,79;20;66;19
6515;34,64;37;9;30
6516;22,23;67;104;0
6517;28,55;22;147;2
6518;25,21;2;99;12
6519;34,19;0;99;14
6520;19,2;5;28;39
6521;20,38;60;109;29
6522;25,08;74;152;46
6523;31,31;11;18;35
6524;28,73;92;128;25
6525;25,01;28;74;18
6526;26,24;9;193;31
6527;13,84;87;29;18
6528;27,06;79;116;9
6529;15,5;70;75;0
6530;25,53;56;19;27
6531;38,41;100;127;1
6532;34,24;33;166;12
6533;31,2;82;46;41
6534;26,39;99;107;38
6535;29,56;82;144;22
6536;37,53;13;75;20
6537;25,18;77;159;10
6538;20,36;33;94;15
6539;34,84;92;16;24
6540;35,95;56;14;37
6541;11,9;26;176;6
6542;29,12;31;142;25
6543;14,31;94;30;43
6544;15,99;54;138;31
6545;30,73;87;45;5
6546;39,95;84;169;16
6547;28,61;58;127;10
6548;26,79;54;126;43
6549;36,53;22;165;1
6550;14,88;5;12;32
6551;36,33;70;144;38
6552;28,29;93;155;47
6553;37,97;9;120;30
6554;27,3;46;134;44
6555;14,92;98;37;45
6556;38,76;68;163;38
6557;22,62;50;60;44
6558;13,05;77;53;41
6559;18,2;77;190;8
6560;29,67;25;45;26
6561;29,46;28;127;20
6562;22,95;89;30;37
6563;35,85;35;60;9
6564;22,11;100;157;22
6565;28,75;4;23;27
6566;16,78;55;115;46
6567;27,81;5;175;37
6568;35,29;19;47;1
6569;26,32;43;104;49
6570;18,83;66;135;47
6571;11,22;36;131;34
6572;12,51;15;182;30
6573;27,75;12;161;31
6574;38,01;13;43;19
6575;16,78;32;18;17
6576;10,99;4;70;5
6577;31,52;85;75;39
6578;34,4;89;143;34
6579;33,39;71;71;35
6580;14,97;1;107;16
6581;24,03;39;195;38
6582;25,05;23;194;4
6583;14,91;38;91;24
6584;26,54;6;56;48
6585;23,2;53;183;50
6586;14,33;75;62;10
6587;21,07;28;13;10
6588;35,8;23;49;34
6589;28,75;50;87;8
6590;21,8;85;136;31
6591;25,7;44;67;38
6592;30,1;1;179;37
6593;34,77;68;150;19
6594;27,99;93;87;25
6595;16,47;1;101;21
6596;10,39;4;46;40
6597;32,77;94;73;16
6598;33,93;12;114;7
6599;39,86;57;107;20
6600;23,08;24;87;23
6601;20,23;39;126;26
6602;24,04;47;105;11
6603;36,18;50;3;28
6604;27,19;75;134;8
6605;33,07;86;96;40
6606;26,69;8;126;45
6607;34,7;32;91;8
6608;25,33;33;119;41
6609;12,39;100;143;1
6610;10,48;42;69;43
6611;20,3;59;19;35
6612;14,82;5;176;3
6613;11,44;35;102;34
6614;14,34;88;107;37
6615;11,85;19;15;3
6616;17,8;37;58;35
6617;16,98;36;156;19
6618;21,04;53;71;19
6619;20,57;17;25;49
6620;26,74;65;50;24
6621;23,46;21;194;14
6622;29,5;32;171;0
6623;39,08;47;17;18
6624;16,3;31;34;0
6625;10;60;88;47
6626;29,74;73;48;15
6627;37,81;34;107;1
6628;11;99;33;42
6629;34,5;16;1;14
6630;20,52;2;32;8
6631;37,29;63;64;5
6632;36,57;99;4;49
6633;23,55;18;68;10
6634;37,62;92;132;7
6635;17,72;80;30;19
6636;36,56;52;173;6
6637;23,74;50;165;35
6638;20,88;84;195;13
6639;31,38;51;43;43
6640;14,84;6;42;50
6641;14,85;39;100;7
6642;31,14;63;17;26
6643;31,66;91;9;6
6644;22,04;5;184;22
6645;25,75;72;122;31
6646;33,4;29;60;15
6647;21,87;73;139;32
6648;24,38;70;44;42
6649;17,95;59;166;21
6650;16,61;85;20;9
6651;25,36;27;188;49
6652;30,43;49;140;5
6653;24,87;83;140;46
6654;21,46;43;139;14
6655;20,26;75;133;33
6656;26,19;17;200;8
6657;23,05;53;167;24
6658;25,07;88;139;13
6659;35,68;68;8;31
6660;37,49;40;174;8
6661;16,98;80;171;20
6662;27,93;35;75;24
6663;34,34;3;88;4
6664;18,24;99;83;39
6665;20,03;3;167;33
6666;37,11;16;79;16
6667;24,85;68;62;1
6668;35,37;27;57;18
6669;33,58;74;11;47
6670;17,96;4;121;44
6671;9,99;59;103;38
6672;26,63;42;112;37
6673;39,68;74;159;19
6674;20,86;20;57;28
6675;22,51;61;17;33
6676;15,14;89;50;12
6677;20,64;10;170;30
6678;32,91;48;117;18
6679;24,93;87;74;35
6680;12,34;19;155;40
6681;33,14;27;31;13
6682;19,65;97;3;35
6683;22,52;88;12;5
6684;28,34;50;41;22
6685;15,28;64;67;44
6686;23,7;68;189;18
6687;11,15;68;14;37
6688;12,31;86;116;45
6689;28,15;0;130;18
6690;35,05;54;172;10
6691;36,26;2;84;35
6692;18,89;2;16;25
6693;14,87;40;33;5
6694;34,47;89;147;13
6695;12,5;61;162;8
6696;24,97;41;143;15
6697;10,27;82;185;23
6698;27,31;36;72;1
6699;15,47;74;156;14
6700;28;58;132;24
6701;15,51;55;44;27
6702;36,36;31;114;29
6703;29,29;66;108;49
6704;31,45;11;83;38
6705;22,57;65;33;40
6706;30,42;40;108;39
6707;11,79;96;53;26
6708;37,55;64;159;31
6709;18,54;90;16;36
6710;14,49;35;163;19
6711;21,48;83;172;16
6712;22,38;91;163;50
6713;16,04;67;161;38
6714;27,25;6;37;11
6715;19,45;54;196;20
6716;26,83;60;180;5
6717;36,61;22;19;33
6718;14,47;91;72;9
6719;38,48;22;132;11
6720;14,45;76;43;22
6721;21,08;77;157;29
6722;32,27;32;119;3
6723;17,26;23;71;47
6724;12,04;56;16;28
6725;11,68;83;66;29
6726;17,46;64;161;46
6727;31,01;24;166;15
6728;30,59;39;9;35
6729;14,37;83;125;30
6730;32,87;69;57;15
6731;38,38;79;58;32
6732;38,05;18;82;50
6733;11,72;47;90;45
6734;13,71;44;97;22
6735;30,8;20;131;19
6736;39,47;70;158;22
6737;18,53;15;109;44
6738;10,68;25;78;37
6739;23,4;83;90;36
6740;25,65;95;34;5
6741;10,28;83;196;38
6742;39,46;52;81;18
6743;37,16;55;50;47
6744;31,46;12;45;5
6745;11,52;69;111;25
6746;30,86;73;164;41
6747;15,93;79;108;42
6748;37,75;24;40;1
6749;38,12;44;40;50
6750;19,78;87;44;26
6751;11,58;23;149;33
6752;33,57;11;25;27
6753;32,57;87;184;41
6754;26,65;25;76;24
6755;17,07;47;184;34
6756;21,03;22;101;9
6757;11,49;80;68;10
6758;28,89;56;166;36
6759;33;57;125;19
6760;28,02;43;37;38
6761;14,83;45;141;12
6762;17,38;46;65;45
6763;32,71;37;36;47
6764;21,53;18;85;50
6765;11,57;93;113;14
6766;29,78;27;41;38
6767;26,52;88;25;45
6768;13,27;35;20;49
6769;22,27;16;75;29
6770;31,68;74;105;23
6771;27,77;18;65;36
6772;30,24;68;41;27
6773;31,98;65;130;1
6774;13,4;26;1;37
6775;35,18;17;59;23
6776;30,04;77;22;47
6777;25,51;79;110;48
6778;21,67;44;184;28
6779;30,13;94;3;32
6780;23,41;52;31;34
6781;34,1;83;64;3
6782;26,14;16;83;19
6783;10,8;47;122;39
6784;13,46;47;100;7
6785;26,9;7;129;44
6786;38,83;19;76;16
6787;27,41;2;198;47
6788;17,17;85;43;44
6789;20,19;54;98;20
6790;34,19;25;51;2
6791;10,54;35;158;11
6792;11,85;68;96;28
6793;19,96;3;95;8
6794;20,62;76;156;33
6795;10,82;92;165;20
6796;24,05;39;76;13
6797;27,77;19;129;10
6798;21;46;32;6
6799;35,22;78;185;44
6800;37,35;59;98;37
6801;24,42;95;149;9
6802;21,54;16;188;30
6803;35,15;26;107;49
6804;16,57;26;73;36
6805;11,26;51;94;30
6806;29,37;22;188;1
6807;27,16;59;122;27
6808;33,78;42;187;12
6809;34,37;68;92;20
6810;22,91;33;199;5
6811;31,7;96;97;45
6812;39,04;96;31;14
6813;19,14;60;146;28
6814;14,8;13;82;25
6815;36,72;19;144;16
6816;25,07;97;186;10
6817;35,95;30;95;19
6818;32,65;23;153;34
6819;39,62;9;90;30
6820;36,95;95;21;16
6821;34,28;34;0;12
6822;17,96;6;157;5
6823;12,64;86;16;31
6824;15,2;43;30;7
6825;32,51;30;28;7
6826;12,54;86;88;26
6827;31,86;95;39;3
6828;12,4;44;141;42
6829;14,47;83;143;2
6830;38,53;6;191;5
6831;26,02;15;37;24
6832;15,65;33;115;2
6833;32,71;43;178;48
6834;23,53;85;11;17
6835;29,65;11;96;2
6836;11,65;48;43;8
6837;15,74;31;83;31
6838;33,21;0;200;7
6839;28,61;82;87;26
6840;31,64;87;87;27
6841;34,32;27;185;29
6842;36,42;31;26;46
6843;25,45;39;140;19
6844;29,17;5;99;30
6845;38,85;97;88;50
6846;39,4;90;40;18
6847;32,67;37;60;47
6848;20,16;57;184;27
6849;29,63;20;123;7
6850;20,81;50;21;43
6851;26,85;100;154;28
6852;36,51;53;62;17
6853;31,17;16;110;13
6854;11,76;70;102;15
6855;37,02;65;84;7
6856;34,39;98;94;29
6857;28,28;23;87;0
6858;20,92;30;11;36
6859;15,95;72;113;29
6860;17,24;62;64;1
6861;32,41;90;20;10
6862;19,65;18;25;6
6863;39,27;35;7;26
6864;29,44;45;59;32
6865;12,75;16;92;13
6866;19,94;95;199;42
6867;29,43;3;49;6
6868;24,69;71;19;18
6869;30,7;96;67;12
6870;28,5;10;139;38
6871;17,35;82;159;44
6872;26,58;77;176;41
6873;39,45;69;39;4
6874;22,24;53;168;26
6875;32,43;79;136;17
6876;34;6;103;12
6877;35,55;76;3;36
6878;34,99;76;137;31
6879;27,36;78;58;49
6880;23,42;22;196;20
6881;11,77;57;55;49
6882;26,2;76;96;18
6883;26,58;28;47;25
6884;25,39;84;96;43
6885;29,9;82;74;42
6886;20,02;10;81;49
6887;29,32;0;192;43
6888;24;57;113;47
6889;20;56;97;45
6890;17,64;0;97;47
6891;17,71;49;119;36
6892;22,9;29;148;44
6893;38,53;59;62;1
6894;35,36;16;37;20
6895;19,98;93;198;2
6896;20,49;20;120;26
6897;13,43;49;112;45
6898;38,99;22;107;20
6899;20,51;34;133;31
6900;16,16;97;36;15
6901;35,87;22;148;26
6902;38,07;51;61;32
6903;16,65;96;89;21
6904;36,89;90;122;17
6905;15,47;80;93;5
6906;25,43;92;181;4
6907;31,6;68;155;8
6908;27,68;44;70;32
6909;31,22;12;67;30
6910;33,14;85;199;44
6911;26,99;6;52;23
6912;16,33;52;47;29
6913;39,47;14;180;11
6914;20,33;9;144;29
6915;15,13;6;30;36
6916;29,44;2;147;42
6917;17,26;15;174;32
6918;16,7;49;24;34
6919;27,06;2;143;3
6920;15,13;87;137;41
6921;13,27;89;162;9
6922;39,56;97;15;19
6923;27,7;100;184;20
6924;15,51;18;19;39
6925;26;89;4;18
6926;36,34;34;107;36
6927;30,82;50;153;41
6928;23,08;43;8;33
6929;35,6;8;181;25
6930;24,61;37;176;30
6931;34,02;7;70;32
6932;16,74;0;149;33
6933;24,03;99;178;10
6934;15,39;99;143;2
6935;37,11;71;71;48
6936;16,86;7;20;27
6937;31,9;33;34;42
6938;31,92;91;80;48
6939;38,01;60;165;15
6940;13,3;77;87;9
6941;24,94;1;71;19
6942;28,95;45;48;10
6943;14,93;53;168;27
6944;26,45;48;153;48
6945;24,35;0;24;46
6946;19,12;47;77;49
6947;28,34;56;137;36
6948;35,17;13;62;49
6949;35,22;82;189;3
6950;37,27;60;196;44
6951;15,8;7;149;28
6952;19,58;72;180;29
6953;13,21;83;159;48
6954;24,8;59;160;13
6955;15,38;31;56;22
6956;22,92;41;1;37
6957;38,48;81;122;45
6958;13,62;79;90;9
6959;20,12;96;48;14
6960;35,44;2;153;5
6961;17,95;79;191;9
6962;13,4;28;178;45
6963;16,73;0;149;44
6964;14,38;32;199;11
6965;28,13;3;82;10
6966;12,02;68;113;39
6967;13,45;86;163;7
6968;31,18;29;114;35
6969;29,14;28;25;45
6970;29,42;73;73;5
6971;34,93;36;58;50
6972;23,15;90;133;33
6973;16,3;7;70;24
6974;30,37;39;155;2
6975;11,68;14;73;50
6976;21;39;55;1
6977;26,14;65;70;40
6978;36,77;26;91;26
6979;26,82;73;96;23
6980;22,08;58;172;34
6981;22,5;46;120;0
6982;35,16;76;12;16
6983;23,6;39;44;39
6984;20,69;20;150;22
6985;28,82;32;139;19
6986;31,01;71;178;18
6987;12,16;81;42;0
6988;14,47;96;108;3
6989;24,2;77;82;21
6990;26,58;96;176;4
6991;24,63;10;175;47
6992;36,54;73;65;32
6993;25,32;73;121;0
6994;16,09;26;131;8
6995;28,73;0;142;17
6996;35,93;27;27;5
6997;27,75;79;162;37
6998;35,64;71;194;0
6999;10,18;14;55;20
7000;15,34;94;35;7
7001;25,14;54;110;46
7002;25,21;53;12;31
7003;15,15;73;8;29
7004;22,68;90;24;8
7005;36,37;88;123;6
7006;30,65;23;142;34
7007;26,91;98;101;23
7008;36,4;9;12;17
7009;33,26;70;165;37
7010;32,89;19;45;39
7011;11,07;26;113;2
